source_file,chunk_id,text
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00080,"(cid:182)ou can also apply to the (cid:95)(cid:140)(cid:176) (cid:29)ivil and
Administrative Tribunal (the Tribunal) for an order if your landlord does not carry out repairs. Smoke alarms must be working
Landlords must ensure that smoke alarms are installed on all levels of the property. Your landlord must maintain
the smoke alarms in your property to ensure they are working. You should notify your landlord or agent if a smoke alarm is not working."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00081,"They are responsible for repairing (including
replacing a battery) or replacing a smoke alarm within 2 business days after they become aware that it is not working. You can choose to replace a removable battery if it needs replacing, but you must notify the landlord if and when
you do this. You are not responsible for maintaining, repairing or replacing a smoke alarm. However, there are some
circumstances where you can arrange for a smoke alarm to be repaired or replaced."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00082,"Privacy and access
You have the right to reasonable peace, comfort and privacy when renting. Tenancy laws restrict when and how
often your landlord, agent or other authorised person can enter the property during the tenancy. Your landlord,
agent or authorised person can enter the property without your consent in certain circumstances if proper notice
(if applicable) is provided, for example:
• in an emergency, no notice is necessary
• if the Tribunal orders that access is allowed
• to carry out, or assess the need for, necessary repairs or maintenance of the property, if you have been given at
least 2 days’ notice
• to carry out urgent repairs, no notice is necessary
• to carry out repairs or replacement of a smoke alarm, if you have been given at least 1 hours’ notice
• to inspect or assess the need for repair or replacement of a smoke alarm, if you have been given at least 2
business days’ notice
• to carry out a general inspection of the property if you have been given at least 7 days’ written notice (no more
than 4 inspections are allowed during a 12-month period). How to keep a pet on the property
(cid:182)ou can request to keep a pet on the property by filling out a pet application form and giving it to your landlord or
agent."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00083,"Your landlord or agent must respond within 21 days of receiving the form. If they don’t respond within this
time, you can keep the pet. Landlords or agents can only refuse consent for a pet if:
• there would be more than four animals on the property, and the number of animals is unreasonable
• the property is not suitable for the animal due to fencing, lack of open space or because it will harm the
animal’s welfare
• the animal is very likely to cause more damage than could be repaired using the bond
• the landlord lives at the property
• keeping the animal would break other laws, local council rules, strata or community scheme by-laws, or a
residential community rule
• you did not agree to a reasonable condition on keeping the animal on the property. There are limits on what kinds of conditions a landlord or agent can set for your pet."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00084,"For example, landlords or
agents cannot require an increased bond or rent as a condition. Acceptable conditions may include requiring
professional carpet cleaning and pest control. If you disagree with the landlord or agent’s decision or believe the condition for consent was unreasonable, you can
apply to the Tribunal to challenge this. However, if you live in purpose(cid:505)built student accommodation, your landlord can refuse a pet without a specific reason."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00085,"Tenant Information Statement – What you must know before you start renting | May 2025
Page 6 of 9
525031_0066TF
How to make ‘minor’ changes to the property
You can only make minor changes to the property with your landlord’s written consent, or if the agreement allows
it. Your landlord can only refuse your request if it is reasonable to do so e.g. if the work involves structural changes
or is inconsistent with the nature of the property. There are certain types of ‘minor’ changes where it would be unreasonable for your landlord to refuse consent."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00086,"For example:
• secure furniture to a non-tiled wall for safety reasons
• fit a childproof latch to an outdoor gate in a single dwelling
• insert fly screens on windows
• install or replace internal window covering (e.g. curtains)
• install cleats or cord guides to secure blind or curtain cords
• install child safety gates inside the property
• install window safety devices for child safety (non-strata only)
• install hand-held shower heads or lever-style taps to assist elderly or disabled occupants
• install or replace hooks, nails or screws for hanging pictures etc. • install a phone line or internet connection (cid:492) plant vegetables, flowers, herbs or shrubs in the garden (cid:492) install
wireless removable outdoor security camera
• apply shatter(cid:505)resistant film to window or glass doors
• make changes that don’t penetrate a surface, or permanently modify a surface, fixture or structure of the property. (cid:140)ome exceptions apply."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00087,"(cid:148)he landlord can also require that certain minor changes be carried out by a qualified person. You will be responsible for paying for the changes and for any damage you cause to the property. Certain rules
apply for removing any modifications at the end of the tenancy. Your rights in circumstances of domestic violence
Every person has the right to feel safe and live free from domestic violence."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00088,"If you or your dependent child are
experiencing domestic violence in a rental property, there are options available to you to improve your safety. If you or your dependent child need to escape violence, you can end your tenancy immediately, without penalty. Or, if you wish to stay in your home, you can apply to the Tribunal for an order to end the tenancy of the perpetrator
(if they are another co-tenant). A tenant or any innocent co-tenant is not liable for property damage caused by the perpetrator of violence during a
domestic violence offence."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00089,"More information about dealing with domestic violence in a rental property is available on nsw.gov.au/renting-
domestic-violence. Ending the tenancy
Termination notice must be given
A tenancy agreement is a legally binding agreement that can only be ended in certain ways. A tenancy will usually
be ended by you or your landlord giving notice to the other party and you vacating on or by the date specified in
the notice. If you are ending a tenancy, you need to give the landlord or agent a written termination notice with the applicable
notice period."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00090,"In some cases, you can apply directly to the Tribunal for a termination order without issuing a
termination notice (for example if you are experiencing hardship). If your landlord or agent is ending a tenancy, they need to give you a written termination notice in most cases. The
notice must include the reason for ending the tenancy. The amount of notice you must be given will depend on the
reason used."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00091,"A Termination Information Statement must be provided with the termination notice. Tenant Information Statement – What you must know before you start renting | May 2025
Page 7 of 9
525031_0066TF
If you do not leave by the date specified in the termination notice, the landlord or agent can apply to the (cid:148)ribunal
for termination and possession orders. If you do not comply with the (cid:148)ribunal order, a (cid:140)heriff’s Officer can legally
remove you from the property under a warrant for possession. (cid:182)ou cannot be locked out of your home under any circumstances unless a (cid:140)heriff’s Officer is enforcing a warrant
for possession issued by the Tribunal or a court."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00092,"Ending a tenancy in circumstances of domestic violence
If you or your dependent child are in circumstances of domestic violence, you can end your tenancy immediately,
without penalty. To do this you must give your landlord a domestic violence termination notice with the relevant
evidence and give a domestic violence termination notice to any co-tenants. These notices do not need to be given in person. No minimum notice period applies to a domestic violence
termination notice, but it must include a termination date that is on or after the day the notice is given."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00093,"If you end
your tenancy by issuing a domestic violence termination notice, you cannot be listed on a tenant database. More information about ending a tenancy due to domestic violence is available on nsw.gov.au/renting-domestic-
violence. Brea(cid:283) fee for ending a fixed term agreement ear(cid:286)y
If you decide to end a fixed term agreement early, and the agreement is for 3 years or less, you will need to pay
a break fee. The amount of the break fee will depend on how far into your lease you are when you end it."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00094,"For
example, the fee will be:
• 4 weeks rent if you are less than 25% through the term of your lease
• 3 weeks rent if you are at least 25% but less than halfway through the term of your lease
• 2 weeks rent if you are at least halfway but less than 75% through the term of your lease
• 1 weeks rent if you are at least 75% through the term of your lease. The break fee does not apply if you end the agreement early for certain reasons allowed under the Act, such as
when you or your dependent child are in circumstances of domestic violence. The break fee also does not apply if your landlord gives you a termination notice, and you decide to leave before
the termination date. However, to do this you must give the landlord an early exit notice with the date you will leave,
and give at least 14 days’ notice before you move out."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00095,"Getting the rental bond returned
You should receive the bond in full at the end of the tenancy unless there is a reason for the landlord to make a
claim against the bond. The landlord can claim the bond if:
• rent or other charges (e.g. unpaid water usage bills, break fee) are owing
• copies of the keys were not given back and the locks needed to be changed
• you caused damage or did not leave the property in a reasonably clean condition compared to the original
condition report, apart from ‘fair wear and tear’. You are not liable for fair wear and tear to the property that occurs over time with the use of the property, even
when the property receives reasonable care and maintenance."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00096,"The condition report can be used to compare the state of the property at the start and end of the tenancy. Tenant Information Statement – What you must know before you start renting | May 2025
Page 8 of 9
525031_0066TF
Checklist
You should only sign the agreement when you can answer Yes to the following. The tenancy agreement
I have read the agreement and asked questions if there were things I did not understand. I understand the fixed term of the agreement is negotiated before I sign, which means it can be for 6 months,
12 months, or some other period."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00097,"I understand that any additional terms to the agreement can be negotiated before I sign. I have checked that all additional terms to the agreement are allowed and any terms relating to pets are
reasonable conditions. Promised repairs
(cid:60)or any promises the landlord or agent makes to fix anything (e.g. replace the oven, etc.)"
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00098,"or do other work (e.g. paint a room, clean up the backyard, etc. ):
I have made sure these have already been done or
I have a statement in writing (before signing the agreement) that they will be done. Upfront costs
I can only be asked to pay:
(cid:510) no more than 2 weeks rent in advance
(cid:510) no more than 4 weeks rent as a rental bond
(cid:510) no more than 1 weeks rent as a holding fee (deposit)
(cid:510) a fee for registering the agreement with (cid:95)(cid:140)(cid:176) (cid:88)and (cid:133)egistry (if 3 years or more)."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00099,"I am not being charged any other costs, including:
(cid:510) the cost of preparing the tenancy agreement
(cid:510) the initial supply of keys and other opening devices to each tenant named in the agreement. Top tips for problem-free renting
Some useful tips to help avoid problems when renting:
• Keep a copy of your agreement, condition report, rent receipts, Rental Bond Number and copies of letters/
emails you send or receive in a safe place where you can easily find them later. • (cid:130)hotos are a great way to record the condition of the property when you first move in. (cid:148)ake date(cid:505)stamped
photos of the property, especially areas that are damaged or unclean."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00100,"Keep these photos in case the landlord
objects to returning your bond at the end of your tenancy. • Comply with the terms of your agreement and never stop paying your rent, even if you don’t think the landlord is
complying with their side of the agreement (e.g. by failing to do repairs). You could end up being evicted if you do."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00101,"• Never make any changes to the property, or let other people move in without asking the landlord or agent for
permission first. • Keep a written record of your dealings with the landlord or agent (for example by keeping copies of emails or
a diary record of your conversations, including the times and dates, who you spoke to and what they agreed to
do). It is helpful to have any agreements in writing, for example requests for repairs. This is a useful record and
can also assist if there is a dispute."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00102,"• (cid:29)onsider taking out home contents insurance to cover your belongings in case of theft, fires and natural
disasters. The landlord’s building insurance, if they have it, will not cover your belongings. • If the property has a pool or garden, be clear about what the landlord or agent expects you to do to maintain them. • Be careful with what you sign relating to your tenancy and do not let anybody rush you."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00103,"Never sign a blank form,
such as a ‘Claim for refund of bond’ form. Tenant Information Statement – What you must know before you start renting | May 2025
Page 9 of 9
525031_0066TF
More information
Visit nsw.gov.au/renting or call 13 32 20 for more information about your renting rights and responsibilities. The
NSW Government funds a range of community-based Tenants Advice and Advocacy Services across NSW to
provide advice, information and advocacy to tenants. Visit the Tenants’ Union website at tenants.org.au."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00104,"Contact us
T: 13 32 20
W: nsw.gov.au/fair-trading
(cid:60)or language assistance, call 13 14 50 (ask for an interpreter in your language)
(cid:587) (cid:140)tate of (cid:95)ew (cid:140)outh (cid:176)ales ((cid:95)(cid:140)(cid:176) (cid:60)air (cid:148)rading), 2025. Creative Commons Attribution 4.0 licence. For information visit fairtrading.nsw.gov.au/copyright
This publication must not be relied on as legal advice. For more information about this topic, refer to the appropriate legislation."
nsw_tenancy_agreement.pdf,nsw_tenancy_agreement.pdf__00105,Tenant Information Statement – What you must know before you start renting | May 2025
